LangID,CountryID,LangStatus,Name
kfz,BF,L,KoromfÃƒÂ©
kga,CI,L,Koyaga
kgb,ID,L,Kawe
kgc,LA,L,Kasseng
kgd,LA,L,Kataang
kge,ID,L,Komering
kgf,PG,L,Kube
kgg,NP,L,Kusunda
kgi,MY,L,Selangor Sign Language
kgj,NP,L,Kham
kgk,BR,L,KaiwÃƒÂ¡
kgl,AU,X,Kunggari
kgm,BR,X,KaripÃƒÂºna
kgn,IR,L,Karingani
kgo,SD,L,Krongo
kgp,BR,L,Kaingang
kgq,ID,L,Kamoro
kgr,ID,L,Abun
kgs,AU,L,Kumbainggar
kgt,NG,L,Somyev
kgu,PG,L,Kobol
kgv,ID,L,Karas
kgw,ID,L,Karon Dori
kgx,ID,L,Kamaru
kgy,CN,L,Kyerung
kha,IN,L,Khasi
khb,CN,L,LÃƒÂ_
khc,ID,L,Tukang Besi North
khd,ID,L,Kanum
khe,ID,L,Korowai
khf,LA,L,Khuen
khg,CN,L,Tibetan
khh,ID,L,Kehu
khj,NG,L,Kuturmi
khk,MN,L,Mongolian
khl,PG,L,Lusi
khm,KH,L,Khmer
khn,IN,L,Khandesi
khp,ID,L,Kapauri
khq,ML,L,Songhay
khr,IN,L,Kharia
khs,PG,L,Kasua
kht,MM,L,Khamti
khu,AO,L,Nkumbi
khv,RU,L,Khvarshi
khw,PK,L,Khowar
khx,CD,L,Kanu
khy,CD,L,Kele
khz,PG,L,Keapara
kia,TD,L,Kim
kib,SD,L,Koalib
kic,US,L,Kickapoo
kid,CM,L,Koshin
kie,TD,L,Kibet
kif,NP,L,Kham
kig,ID,L,Kimaghima
kih,PG,L,Kilmeri
kii,US,L,Kitsai
kij,PG,L,Kilivila
kik,KE,L,Gikuyu
kil,NG,L,Kariya
kim,RU,L,Karagas
kin,RW,L,Rwanda
kio,US,L,Kiowa
kip,NP,L,Kham
kiq,ID,L,Kosare
kir,KG,L,Kyrgyz
kis,PG,L,Kis
kit,PG,L,Agob
kiu,TR,L,Zazaki
kiv,TZ,L,Kimbu
kiw,PG,L,Kiwai
kix,IN,L,Naga
kiy,ID,L,Kirikiri
kiz,TZ,L,Kisi
kja,ID,L,Mlap
kjb,GT,L,QÃ¢â‚¬â„¢anjobÃ¢â‚¬â„¢al
kjc,ID,L,Konjo
kjd,PG,L,Kiwai
kje,ID,L,Kisar
kjf,AZ,L,Khalaj
kjg,LA,L,Khmu
kjh,RU,L,Khakas
kji,SB,L,Zabana
kjj,AZ,L,Khinalugh
kjk,ID,L,Konjo
kjl,NP,L,Kham
kjm,VN,L,KhÃƒÂ¡ng
kjn,AU,L,Kunjen
kjo,IN,L,Kinnauri
kjp,MM,L,Karen
kjq,US,L,Keres
kjr,ID,L,Kurudu
kjs,PG,L,Kewa
kjt,TH,L,Karen
kju,US,L,Kashaya
kjx,PG,L,Ramopa
kjy,PG,L,Erave
kjz,BT,L,Bumthangkha
kka,NG,L,Kakanda
kkb,ID,L,Kwerisa
kkc,PG,L,Odoodee
kkd,NG,L,Kinuku
kke,GN,L,Kakabe
kkf,IN,L,Monpa
kkg,PH,L,Kalinga
kkh,MM,L,KhÃƒÂ_n
kki,TZ,L,Kagulu
kkj,CM,L,Kako
kkk,SB,L,Kokota
kkl,ID,L,Yale
kkm,NG,L,Kiong
kkn,CN,L,Kon Keu
kko,SD,L,Karko
kkp,AU,L,Gugubera
kkq,CD,L,Kaiku
kkr,NG,L,Kir-Balar
kks,NG,L,Giiwo
kkt,NP,L,Koi
kku,NG,L,Tumi
kkv,ID,L,Kangean
kkw,CG,L,Teke-Kukuya
kkx,ID,L,Kohin
kky,AU,L,Guguyimidjir
kkz,CA,L,Kaska
kla,US,L,Klamath-Modoc
klb,MX,L,Kiliwa
klc,CM,L,Kolbila
kld,AU,L,Gamilaraay
kle,NP,L,Kulung
klf,TD,L,Kendeje
klg,PH,L,Tagakaulo
klh,PG,L,Weliki
kli,ID,L,Kalumpang
klj,IR,L,Khalaj
klk,NG,L,Kono
kll,PH,L,Kalagan
klm,PG,L,Migum
klo,NG,L,Kapya
klp,PG,L,Kamasa
klq,PG,L,Rumu
klr,NP,L,Khaling
kls,PK,L,Kalasha
klt,PG,L,Nukna
klu,LR,L,Klao
klv,VU,L,Maskelynes
klw,ID,L,Lindu
klx,PG,L,Koluwawa
kly,ID,L,Kalao
klz,ID,L,Kabola
kma,GH,L,Konni
kmb,AO,L,Kimbundu
kmc,CN,L,Dong
kmd,PH,L,Kalinga
kme,CM,L,Bakole
kmf,PG,L,Kare
kmg,PG,L,KÃƒÂ¢te
kmh,PG,L,Kalam
kmi,NG,L,Kami
kmj,IN,L,Kumarbhag Paharia
kmk,PH,L,Kalinga
kml,PH,L,Kalinga
kmm,IN,L,Kom
kmn,PG,L,Awtuw
kmo,PG,L,Kwoma
kmp,CM,L,Gimme
kmq,ET,L,Kwama
kmr,TR,L,Kurdish
kms,PG,L,Kamasau
kmt,ID,L,Kemtuik
kmu,PG,L,Kanite
kmv,BR,L,Karipuna Creole French
kmw,CD,L,Komo
kmx,PG,L,Waboda
kmy,NG,L,Koma
kmz,IR,L,Khorasani Turkish
kna,NG,L,Dera
knb,PH,L,Kalinga
knc,NG,L,Kanuri
knd,ID,L,Konda
kne,PH,L,Kankanaey
knf,GW,L,Mankanya
kng,CD,L,Koongo
kni,NG,L,Kanufi
knj,GT,L,Akateko
knk,SL,L,Kuranko
knl,ID,L,Keninjal
knm,BR,L,KanamarÃƒÂ_
knn,IN,L,Konkani
kno,SL,L,Kono
knp,CM,L,Kwanja
knq,MY,L,Kintaq
knr,PG,L,Kaningra
kns,MY,L,Kensiu
knt,BR,L,KatukÃƒÂ_na
knu,GN,L,Kono
knv,PG,L,Tabo
knw,NA,L,Kung-Ekoka
knx,ID,L,Kendayan
kny,CD,L,Kanyok
knz,BF,L,KalamsÃƒÂ©
koa,PG,L,Konomala
koc,NG,X,Kpati
kod,ID,L,Kodi
koe,SS,L,Kacipo-Balesi
kof,NG,L,Kubi
kog,CO,L,Kogi
koh,CG,L,Koyo
koi,RU,L,Komi-Permyak
kol,PG,L,Kol
koo,UG,L,Konzo
kop,PG,L,Waube
koq,GA,L,Kota
kor,KR,L,Korean
kos,FM,L,Kosraean
kot,CM,L,Lagwan
kou,TD,L,Koke
kov,NG,L,Kudu-Camo
kow,NG,L,Kugama
kox,CO,X,Coxima
koy,US,L,Koyukon
koz,PG,L,Korak
kpa,NG,L,Kutto
kpb,IN,L,Kurumba
kpc,CO,L,Curripaco
kpd,ID,L,Koba
kpf,PG,L,Komba
kpg,FM,L,Kapingamarangi
kph,GH,L,Kplang
kpi,ID,L,Kofei
kpj,BR,L,KarajÃƒÂ¡
kpk,NG,L,Kpan
kpl,CD,L,Kpala
kpm,VN,L,Koho
kpn,BR,X,KepkiriwÃƒÂ¡t
kpo,TG,L,Ikposo
kpq,ID,L,Korupun-Sela
kpr,PG,L,Korafe-Yegha
kps,ID,L,Tehit
kpt,RU,L,Karata
kpu,ID,L,Kafoa
kpv,RU,L,Komi-Zyrian
kpw,PG,L,Kobon
kpx,PG,L,Koiali
kpy,RU,L,Koryak
kpz,UG,L,Kupsapiiny
kqa,PG,L,Mum
kqb,PG,L,Kovai
kqc,PG,L,Doromu-Koki
kqd,IQ,L,Koy Sanjaq Surat
kqe,PH,L,Kalagan
kqf,PG,L,Kakabai
kqg,BF,L,Khe
kqh,TZ,L,Kisankasa
kqi,PG,L,Koitabu
kqj,PG,L,Koromira
kqk,BJ,L,Gbe
kql,PG,L,Kyenele
kqm,CI,L,Khisa
kqn,ZM,L,Kaonde
kqo,LR,L,Krahn
kqp,TD,L,KimrÃƒÂ©
kqq,BR,L,Krenak
kqr,MY,L,Kimaragang
kqs,GN,L,Kissi
kqt,MY,L,Kadazan
kqu,ZA,X,Seroa
kqv,ID,L,Okolod
kqw,PG,L,Kandas
kqx,CM,L,Mser
kqy,ET,L,Koorete
kqz,ZA,L,Korana
kra,NP,L,Kumhali
krc,RU,L,Karachay-Balkar
krd,TL,L,Kairui-Midiki
kre,BR,L,PanarÃƒÂ¡
krf,VU,L,Koro
krh,NG,L,Kurama
kri,SL,L,Krio
krj,PH,L,Kinaray-a
krk,RU,L,Kerek
krl,RU,L,Karelian
krm,SL,L,Krim
krn,LR,L,Sapo
krp,NG,L,Korop
krr,KH,L,KruÃ¢â‚¬â„¢ng 2
krs,SS,L,Gbaya
krt,NE,L,Kanuri
kru,IN,L,Kurux
krv,KH,L,Kavet
krw,LR,L,Krahn
krx,SN,L,Karon
kry,AZ,L,Kryts
krz,ID,L,Kanum
ksa,NG,L,Shuwa-Zamani
ksb,TZ,L,Shambala
ksc,PH,L,Kalinga
ksd,PG,L,Kuanua
kse,PG,L,Kuni
ksf,CM,L,Bafia
ksg,SB,L,Kusaghe
ksh,DE,L,KÃƒÂ¶lsch
ksi,PG,L,Isaka
ksj,PG,L,Uare
ksk,US,L,Kansa
ksl,PG,L,Kumalu
ksm,NG,L,Kumba
ksn,PH,L,Kasiguranin
kso,NG,L,Kofa
ksp,CF,L,Kabba
ksq,NG,L,Kwaami
ksr,PG,L,Borong
kss,LR,L,Kisi
kst,BF,L,WinyÃƒÂ©
ksu,IN,L,Khamyang
ksv,CD,L,Kusu
ksw,MM,L,Karen
ksx,ID,L,Kedang
ksy,IN,L,Kharia Thar
ksz,IN,L,Kodaku
kta,VN,L,Katua
ktb,ET,L,Kambaata
ktc,NG,L,Kholok
ktd,AU,L,Kokata
kte,NP,L,Nubri
ktf,CD,L,Kwami
ktg,AU,X,Kalkutung
kth,TD,L,Karanga
kti,ID,L,Muyu
ktj,CI,L,Krumen
ktk,PG,X,Kaniet
ktl,IR,L,Koroshi
ktm,PG,L,Kurti
ktn,BR,L,KaritiÃƒÂ¢na
kto,PG,L,Kuot
ktp,CN,L,Kaduo
ktq,PH,X,Katabaga
ktr,MY,L,Kota Marudu Tinagas
kts,ID,L,Muyu
ktt,ID,L,Ketum
ktu,CD,L,Kituba
ktv,VN,L,Katu
ktw,US,L,Kato
ktx,BR,L,KaxararÃƒÂ_
kty,CD,L,Kango
ktz,BW,L,Ju|Ã¢â‚¬â„¢hoan
kua,AO,L,Oshiwambo
kub,NG,L,Kutep
kuc,ID,L,Kwinsu
kud,PG,L,Ã¢â‚¬â„¢Auhelawa
kue,PG,L,Kuman
kuf,LA,L,Katu
kug,NG,L,Kupa
kuh,NG,L,Kushi
kui,BR,L,KuikÃƒÂºro-KalapÃƒÂ¡lo
kuj,TZ,L,Kuria
kuk,ID,L,KepoÃ¢â‚¬â„¢
kul,NG,L,Kulere
kum,RU,L,Kumyk
kun,ER,L,Kunama
kuo,PG,L,Kumukio
kup,PG,L,Kunimaipa
kuq,BR,L,Karipuna
kus,GH,L,Kusaal
kut,CA,L,Kutenai
kuu,US,L,Kuskokwim
kuv,ID,L,Kur
kuw,CF,L,Kpagua
kux,AU,L,Kukatja
kuy,AU,L,Kuuku-YaÃ¢â‚¬â„¢u
kuz,CL,L,Kunza
kva,RU,L,Bagvalal
kvb,ID,L,Kubu
kvc,PG,L,Kove
kvd,ID,L,Kui
kve,MY,L,Kalabakan
kvf,TD,L,Kabalai
kvg,PG,L,Kuni-Boazi
kvh,ID,L,Komodo
kvi,TD,L,Kwang
kvj,CM,L,Psikye
kvk,KR,L,Korean Sign Language
kvl,MM,L,Kayaw
kvm,CM,L,Kendem
kvn,CO,L,Kuna
kvo,ID,L,Dobel
kvp,ID,L,Kompane
kvq,MM,L,Karen
kvr,ID,L,Kerinci
kvs,AU,L,Kunggara
kvt,MM,L,Lahta
kvu,MM,L,Yinbaw
kvv,ID,L,Kola
kvw,ID,L,Wersing
kvx,PK,L,Koli
kvy,MM,L,Yintale
kvz,ID,L,Tsaukambo
kwa,BR,L,DÃƒÂ¢w
kwb,NG,L,Kwa
kwc,CG,L,Likwala
kwd,SB,L,Kwaio
kwe,ID,L,Kwerba
kwf,SB,L,KwaraÃ¢â‚¬â„¢ae
kwg,TD,L,Kaba DÃƒÂ©mÃƒÂ©
kwh,ID,L,Kowiai
kwi,CO,L,Awa-Cuaiquer
kwj,PG,L,Kwanga
kwk,CA,L,Kwakiutl
kwl,NG,L,Kofyar
kwm,NA,L,Kwambi
kwn,NA,L,Kwangali
kwo,PG,L,Kwomtari
kwp,CI,L,Kodia
kwr,ID,L,Kwer
kws,CD,L,Kwese
kwt,ID,L,Kwesten
kwu,CM,L,Kwakum
kwv,TD,L,Kaba Naa
kww,SR,L,Kwinti
kwx,IN,L,Khirwar
kwy,CD,L,Kongo
kwz,AO,X,Kwadi
kxa,PG,L,Kairiru
kxb,CI,L,Krobu
kxc,ET,L,Konso
kxd,BN,L,Brunei
kxf,MM,L,Manumanaw
kxh,ET,L,Karo
kxi,MY,L,Keningau Murut
kxj,TD,L,Kulfa
kxk,MM,L,Zayein
kxl,NP,L,Kurux
kxm,TH,L,Khmer
kxn,MY,L,Melanau
kxo,BR,L,KanoÃƒÂ©
kxp,IN,L,Koli
kxq,ID,L,Kanum
kxr,PG,L,Koro
kxs,CN,L,Kangjia
kxt,PG,L,Koiwat
kxu,IN,L,Kui
kxv,IN,L,Kuvi
kxw,PG,L,Konai
kxx,CG,L,Likuba
kxy,VN,L,Kayong
kxz,PG,L,Kerewo
kya,TZ,L,Kwaya
kyb,PH,L,Kalinga
kyc,PG,L,Kyaka
kyd,ID,L,Karey
kye,GH,L,Krache
kyf,CI,L,Kouya
kyg,PG,L,Keyagana
kyh,US,L,Karok
kyi,MY,L,Kiput
kyj,PH,L,Karao
kyk,PH,L,Kamayo
kyl,US,X,Kalapuya
kym,CF,L,Kpatili
kyn,PH,L,Binukidnon
kyo,ID,L,Klon
kyp,LA,L,Kang
kyq,TD,L,Kenga
kyr,BR,L,KuruÃƒÂ¡ya
kys,MY,L,Kayan
kyt,ID,L,Kayagar
kyu,MM,L,Kayah
kyv,NP,L,Kayort
kyw,IN,L,Kudmali
kyx,PG,L,Rapoisi
kyy,PG,L,Kambaira
kyz,BR,L,KayabÃƒÂ_
kza,BF,L,Karaboro
kzb,ID,L,Kaibobo
kzc,CI,L,Kulango
kzd,ID,L,Kadai
kze,PG,L,Kosena
kzf,ID,L,Kaili
kzg,JP,L,Kikai
kzi,MY,L,Kelabit
kzj,MY,L,Kadazan
kzk,SB,X,Kazukuru
kzl,ID,L,Kayeli
kzm,ID,L,Kais
kzn,MW,L,Kokola
kzo,GA,L,Kaningi
kzp,ID,L,Kaidipang
kzq,NP,L,Kaike
kzr,CM,L,Karang
kzs,MY,L,Dusun
kzt,MY,L,Dusun
kzu,ID,L,Kayupulau
kzv,ID,L,Komyandaret
kzw,BR,L,KarirÃƒÂ_-XocÃƒÂ_
kzx,ID,L,Kamarian
kzy,CD,L,Kango
kzz,ID,L,Kalabra
laa,PH,L,Subanen
lac,MX,L,Lacandon
lad,IL,L,Ladino
lae,IN,L,Pattani
laf,SD,L,Lafofa
lag,TZ,L,Langi
lai,MW,L,Lambya
laj,UG,L,Lango
lak,NG,L,Laka
lal,CD,L,Lalia
lam,ZM,L,Lamba
lan,NG,L,Laru
lao,LA,L,Lao
lap,TD,L,Laka
laq,VN,L,Qabiao
lar,GH,L,Larteh
las,TG,L,Lama
lat,VA,L,Latin
lau,ID,L,Laba
law,ID,L,Lauje
lax,IN,L,Tiwa
lay,CN,L,Bai
laz,PG,X,Aribwatsa
lba,IN,X,Lui
lbb,PG,L,Label
lbc,CN,L,Lakkia
lbe,RU,L,Lak
lbf,IN,L,Tinani
lbg,LA,L,Laopang
lbi,CM,L,LaÃ¢â‚¬â„¢bi
lbj,IN,L,Ladakhi
lbk,PH,L,Bontok
lbl,PH,L,Bikol
lbm,IN,L,Lodhi
lbn,LA,L,Lamet
lbo,LA,L,Laven
lbq,PG,L,Wampar
lbr,NP,L,Lohorung
lbs,LY,L,Libyan Sign Language
lbt,VN,L,Lachi
lbu,PG,L,Labu
lbv,PG,L,Lavatbura-Lamusong
lbw,ID,L,Tolaki
lbx,ID,L,Lawangan
lby,AU,L,Lamu-Lamu
lbz,AU,L,Lardil
lcc,ID,L,Legenyem
lcd,ID,L,Lola
lce,ID,L,Sekak
lcf,ID,L,Lubu
lch,AO,L,Lucazi
lcl,ID,L,Lisela
lcm,PG,L,Tungag
lcp,TH,L,Lawa
lcq,ID,L,Luhu
lcs,ID,L,Lisabata-Nuniali
lda,CI,L,Kla-Dan
ldb,NG,L,Duya
ldd,NG,X,Luri
ldg,NG,L,Lenyima
ldh,NG,L,Lamja-Dengsa-Tola
ldi,CG,L,Laari
ldj,NG,L,Lemoro
ldk,NG,L,Leelau
ldl,NG,L,Kaan
ldm,GN,L,Landoma
ldo,NG,L,Loo
ldp,NG,L,Tso
ldq,NG,L,Lufu
lea,CD,L,Lega-Shabunda
leb,ZM,L,Lala-Bisa
lec,BO,L,Leco
led,CD,L,Lendu
lee,BF,L,LyÃƒÂ©lÃƒÂ©
lef,GH,L,Lelemi
leh,ZM,L,Lenje
lei,PG,L,Lemio
lej,CD,L,Lengola
lek,PG,L,Leipon
lel,CD,L,Lele
lem,CM,L,Nomaande
len,HN,L,Lenca
leo,CM,L,Leti
lep,IN,L,Lepcha
leq,PG,L,Lembena
ler,PG,L,Lenkau
les,CD,L,Lese
let,PG,L,Amio-Gelimi
leu,PG,L,Kara
lev,ID,L,Pantar
lew,ID,L,Kaili
lex,ID,L,Luang
ley,ID,L,Lemolang
lez,RU,L,Lezgi
lfa,CM,L,Lefa
lga,SB,L,Lungga
lgb,SB,L,Laghu
lgg,UG,L,Lugbara
lgh,VN,L,Laghuu
lgi,ID,L,Lengilu
lgk,VU,L,Neverver
lgl,SB,L,Wala
lgm,CD,L,Lega-Mwenga
lgn,ET,L,Opuuo
lgq,GH,L,Logba
lgr,SB,L,Lengo
lgt,PG,L,Pahi
lgu,SB,L,Longgu
lgz,CD,L,Ligenza
lha,VN,L,Laha
lhh,ID,L,Laha
lhi,CN,L,Lahu Shi
lhl,IN,L,Lohar
lhm,NP,L,Lhomi
lhn,MY,L,Lahanan
lhp,BT,L,Lhokpu
lhs,SY,X,MlahsÃƒÂ¶
lht,VU,L,Lo-Toga
lhu,CN,L,Lahu
lia,SL,L,Limba
lib,PG,L,Likum
lic,CN,L,Hlai
lid,PG,L,Nyindrou
lie,CD,L,Likila
lif,NP,L,Limbu
lig,GH,L,Ligbi
lih,PG,L,Lihir
lij,IT,L,Ligurian
lik,CD,L,Lika
lil,CA,L,Lillooet
lim,NL,L,Limburgish
lin,CD,L,Lingala
lio,ID,L,Liki
lip,GH,L,Sekpele
liq,ET,L,Libido
lir,LR,L,Liberian English
lis,CN,L,Lisu
lit,LT,L,Lithuanian
liu,SD,L,Logorik
liv,LV,L,Liv
liw,ID,L,Col
lix,ID,L,Liabuku
liy,CF,L,Banda-Bambari
liz,CD,L,Libinza
lja,AU,X,Golpa
lje,ID,L,Rampi
lji,ID,L,Laiyolo
ljl,ID,L,LiÃ¢â‚¬â„¢o
ljp,ID,L,Lampung Api
ljw,AU,L,Yirandali
ljx,AU,X,Yuru
lka,TL,L,Lakalei
lkb,KE,L,Lukabaras
lkc,VN,L,Kucong
lkd,BR,L,LakondÃƒÂª
lke,UG,L,Kenye
lkh,BT,L,Lakha
lki,IR,L,Laki
lkj,MY,L,Remun
lkl,PG,L,Laeko-Libuat
lkm,AU,X,Kalaamaya
lkn,VU,L,Lakon
lko,KE,L,Olukhayo
lkr,SS,L,PÃƒÂ_ri
lks,KE,L,Olushisa
lkt,US,L,Lakota
lku,AU,X,Kungkari
lky,SS,L,Lokoya
lla,NG,L,Lala-Roba
llb,MZ,L,Lolo
llc,GN,L,Lele
lld,IT,L,Ladin
lle,PG,L,Lele
llf,PG,X,Hermit
llg,ID,L,Lole
llh,CN,L,Lamu
lli,CG,L,Teke-Laali
llj,AU,X,Ladji Ladji
llk,MY,X,Lelak
lll,PG,L,Lilau
llm,ID,L,Lasalimu
lln,TD,L,Lele
llo,LA,L,Khlor
llp,VU,L,Efate
llq,ID,L,Lolak
lls,LT,L,Lithuanian Sign Language
llu,SB,L,Lau
llx,FJ,L,Lauan
lma,GN,L,Limba
lmb,VU,L,Merei
lmc,AU,X,Limilngan
lmd,SD,L,Lumun
lme,TD,L,PÃƒÂ©vÃƒÂ©
lmf,ID,L,Lembata
lmg,PG,L,Lamogai
lmh,NP,L,Mugali
lmi,CD,L,Lombi
lmj,ID,L,Lembata
lmk,IN,L,Lamkang
lml,VU,L,Hano
lmn,IN,L,Lambadi
lmo,IT,L,Lombard
lmp,CM,L,Limbum
lmq,ID,L,Lamatuka
lmr,ID,L,Lamalera
lmu,VU,L,Lamenu
lmv,FJ,L,Lomaiviti
lmw,US,L,Miwok
lmx,CM,L,Laimbue
lmy,ID,L,Lamboya
lmz,US,L,Lumbee
lna,CF,L,Langbashe
lnb,NA,L,Mbalanhu
lnd,ID,L,Lun Bawang
lnh,MY,L,Lanoh
lni,PG,L,DaantanaiÃ¢â‚¬â„¢
lnj,AU,X,Leningitij
lnl,CF,L,Banda
lnm,PG,L,Langam
lnn,VU,L,Lorediakarkar
lno,SS,L,Lango
lns,CM,L,LamnsoÃ¢â‚¬â„¢
lnu,NG,L,Longuda
lnw,AU,X,Lanima
lnz,CD,L,Lonzo
loa,ID,L,Loloda
lob,BF,L,Lobi
loc,PH,L,Inonhan
loe,ID,L,Saluan
lof,SD,L,Logol
log,CD,L,Logo
loh,SS,L,Narim
loi,CI,L,Loma
loj,PG,L,Lou
lok,SL,L,Loko
lol,CD,L,Mongo-Nkundu
lom,LR,L,Loma
lon,MW,L,Lomwe
loo,CD,L,Lombo
lop,NG,L,Lopa
loq,CD,L,Lobala
lor,CI,L,TÃƒÂ©ÃƒÂ©n
los,PG,L,Loniu
lot,SS,L,Otuho
lou,US,L,Louisiana Creole
lov,CN,L,Lopi
low,MY,L,Lobu
lox,ID,X,Loun
loy,NP,L,Loke
loz,ZM,L,Lozi
lpa,VU,L,Lelepa
lpe,ID,L,Lepki
lpn,MM,L,Naga
lpo,CN,L,Lipo
lpx,SS,L,Lopit
lra,MY,L,BakatiÃ¢â‚¬â„¢
lrc,IR,L,Luri
lrg,AU,L,Laragia
lri,KE,L,Olumarachi
lrk,PK,L,Loarki
lrl,IR,L,Lari
lrm,KE,L,Olumarama
lrn,ID,L,Lorang
lro,SD,L,Laro
lrr,NP,L,Yamphu
lrt,ID,L,Malay
lrv,VU,L,Larevat
lrz,VU,L,Lemerig
lsa,IR,L,Lasgerdi
lsd,IL,L,Lishana Deni
lse,CD,L,Lusengo
lsg,FR,L,Lyons Sign Language
lsh,IN,L,Lish
lsi,MM,L,Lashi
lsl,LV,L,Latvian Sign Language
lsm,UG,L,Saamia
lso,LA,L,Laos Sign Language
lsp,PA,L,Panamanian Sign Language
lsr,PG,L,Aruop
lss,PK,L,Lasi
lst,TT,L,Trinidad and Tobago Sign Language
lsy,MU,L,Mauritian Sign Language
ltg,LV,L,Latgalian
lti,ID,L,Leti
ltn,BR,L,LatundÃƒÂª
lto,KE,L,Olutsotso
lts,KE,L,Lutachoni
ltu,ID,L,Latu
ltz,LU,L,Luxembourgish
lua,CD,L,Luba-Kasai
lub,CD,L,Luba-Katanga
luc,UG,L,Aringa
lud,RU,L,Ludian
lue,ZM,L,Luvale
luf,PG,X,Laua
lug,UG,L,Ganda
lui,US,L,LuiseÃƒÂ±o
luj,CD,L,Luna
luk,BT,L,Lunanakha
lul,SS,L,OluÃ¢â‚¬â„¢bo
lum,AO,L,Luimbi
lun,ZM,L,Lunda
luo,KE,L,Dholuo
lup,GA,L,Lumbu
luq,CU,L,Lucumi
lur,ID,L,Laura
lus,IN,L,Mizo
lut,US,L,Lushootseed
luu,NP,L,Lumba-Yakkha
luv,OM,L,Luwati
luw,CM,L,Luo
luz,IR,L,Luri
lva,TL,L,Makuva
lvk,SB,L,Lavukaleve
lvs,LV,L,Latvian
lvu,ID,L,Levuka
lwa,CD,L,Lwalu
lwe,ID,L,Lewo Eleng
lwg,KE,L,Oluwanga
lwh,VN,L,Lachi
lwl,TH,L,Lawa
lwm,CN,L,Laomian
lwo,SS,L,Luwo
lwt,ID,L,Lewotobi
lwu,CN,L,Lawu
lww,VU,L,Lewo
lya,BT,L,Layakha
lyg,IN,L,Lyngngam
lyn,ZM,L,Luyana
lzl,VU,L,Litzlitz
lzn,MM,L,Naga
lzz,TR,L,Laz
maa,MX,L,Mazatec
mab,MX,L,Mixtec
mad,ID,L,Madura
mae,NG,L,Bo-Rukul
maf,CM,L,Mafa
mag,IN,L,Magahi
mah,MH,L,Marshallese
mai,IN,L,Maithili
maj,MX,L,Mazatec
mak,ID,L,Makasar
mal,IN,L,Malayalam
mam,GT,L,Mam
maq,MX,L,Mazatec
mar,IN,L,Marathi
mas,KE,L,Maasai
mat,MX,L,Matlatzinca
mau,MX,L,Mazatec
mav,BR,L,SaterÃƒÂ©-MawÃƒÂ©
maw,GH,L,Mampruli
max,ID,L,Malay
maz,MX,L,Mazahua
mba,PH,L,Higaonon
mbb,PH,L,Manobo
mbc,BR,L,Macushi
mbd,PH,L,Manobo
mbe,US,X,Molale
mbf,SG,L,Malay
mbh,PG,L,Mangseng
mbi,PH,L,Manobo
mbj,BR,L,NadÃƒÂ«b
mbk,PG,L,Malol
mbl,BR,L,MaxakalÃƒÂ_
mbm,CG,L,Ombamba
mbn,CO,L,MacaguÃƒÂ¡n
mbo,CM,L,Mbo
mbp,CO,L,Malayo
mbq,PG,L,Maisin
mbr,CO,L,Nukak MakÃƒÂº
mbs,PH,L,Manobo
mbt,PH,L,Manobo
mbu,NG,L,Mbula-Bwazza
mbv,GN,L,Mbulungish
mbw,PG,L,Maring
mbx,PG,L,Mari
mby,PK,L,Memoni
mbz,MX,L,Mixtec
mca,PY,L,Maka
mcb,PE,L,Machiguenga
mcc,PG,L,Bitur
mcd,PE,L,Sharanahua
mce,MX,L,Mixtec
mcf,PE,L,MatsÃƒÂ©s
mcg,VE,L,Mapoyo
mch,VE,L,Maquiritari
mci,PG,L,Mesem
mcj,NG,L,Mvanip
mck,AO,L,Mbunda
mcl,CO,L,Macaguaje
mcm,MY,L,Malaccan Creole Portuguese
mcn,TD,L,Masana
mco,MX,L,Mixe
mcp,CM,L,Makaa
mcq,PG,L,Ese
mcr,PG,L,Menya
mcs,CM,L,Mambai
mct,CM,L,Mengisa
mcu,CM,L,Mambila
mcv,PG,L,Minanibai
mcw,TD,L,Mawa
mcx,CF,L,Mpiemo
mcy,PG,L,Watut
mcz,PG,L,Mawan
mda,NG,L,Mada
mdb,PG,L,Morigi
mdc,PG,L,Male
mdd,CM,L,Mbum
mde,TD,L,Maba
mdf,RU,L,Moksha
mdg,TD,L,Massalat
mdh,PH,L,Maguindanaon
mdi,CD,L,Mamvu
mdj,CD,L,Mangbetu
mdk,CD,L,Mangbutu
mdl,MT,L,Maltese Sign Language
mdm,CD,L,Mayogo
mdn,CF,L,Mbati
mdp,CD,L,Mbala
mdq,CD,L,Mbole
mdr,ID,L,Mandar
mds,PG,L,Maria
mdt,CG,L,Mbere
mdu,CG,L,Mboko
mdv,MX,L,Mixtec
mdw,CG,L,Mbosi
mdx,ET,L,Dizin
mdy,ET,L,Male
mdz,BR,L,SuruÃƒÂ_ do ParÃƒÂ¡
mea,CM,L,Menka
meb,PG,L,Ikobi
mec,AU,L,Mara
med,PG,L,Melpa
mee,PG,L,Mengen
mef,BD,L,Megam
meh,MX,L,Mixtec
mei,SD,L,Midob
mej,ID,L,Meyah
mek,PG,L,Mekeo
mel,MY,L,Melanau
mem,AU,L,Mangala
men,SL,L,Mende
meo,MY,L,Malay
mep,AU,L,Miriwung
meq,CM,L,Merey
mer,KE,L,KimÃƒÂ®ÃƒÂ®ru
mes,TD,L,Masmaje
