"","ISO","lang.family","lang.genus","native.country","native.country.area","language","lat","lon","mean.temp","sum.precip","sd.temp","growing.season","pop_log","morphological.complexity","complexity.bias","p.complexity.bias","mono.complexity.bias","open.complexity.bias","scaled.LDT.ZM","scaled.LDT.H","scaled.LDT.TTR","stock","region","mean.length","mean.dependency.length","information.density","syllable.rate","information.rate","mean.aoa","normalized.vowel.diversity","normalized.consonant.diversity","normalized.tone.diversity","normalized.phoneme.diversity","distance.from.origin","area_log","perimeter_log","n.neighbors_log","sd.precip_log","ratio.L2.L1_log","n.L1.speakers_log","n.L2.speakers_log","n.phonemes_log","n.consonants_log","n.vowels_log","n.sonorants_log","n.obstruents_log","n.monophthongs_log","n.qual.monophthongs_log","n.tones_log"
"407","ktz","Khoisan","Northern Khoisan","Namibia","Africa","juhoan",-19,21,NA,NA,NA,NA,3.69897,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.60526315789474,NA,NA,NA,NA,NA,-0.4846364,1.79538213,1.86204304,1.057596241,2336.498,14.6931590013653,13.4372368889968,2.52572864430826,NA,NA,NA,NA,4.94875989037817,4.55387689160054,3.8286413964891,3.04452243772342,4.30406509320417,3.17805383034795,1.94591014905531,NA
"408","naq","Khoisan","Central Khoisan","Namibia","Africa","khoekhoe",-25.5,18,17.79375,16,16.79,0.75,5.36866,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.08475783475784,NA,NA,NA,NA,NA,-0.4846364,0.9579338,1.86204304,0.778446796,2844.541,15.3504259815753,14.240823608246,1.99243016469021,1.46871500848323,NA,NA,NA,3.49650756146648,2.94443897916644,2.07944154167984,1.38629436111989,2.70805020110221,2.07944154167984,1.6094379124341,1.79175946922805
"409","kck","Niger-Congo","Bantoid","Zimbabwe","Africa","kalanga",-20.5,27.5,18.8375,48.3725,50.888,5.0577,5.92942,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.88194444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3747959987093,14.2970693558595,2.86220088092947,1.24547936447766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","loz","Niger-Congo","Bantoid","Zambia","Africa","lozi",-17.83,26,21.91375,54.7625,65.49225,5,5.75603,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.81555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1014989469436,13.6077911899859,2.89037175789616,1.27058183672491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","nhr","Khoisan","Central Khoisan","Namibia","Africa","nharo",-22.33,20.5,NA,NA,NA,NA,4.14613,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.7422283387267,13.5293400092514,2.484906649788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","sna","Niger-Congo","Bantoid","Zimbabwe","Africa",NA,-18,31,19.987125,64.004,72.94375,5.236675,7.02956,13,NA,NA,NA,NA,0.981580153,1.329929507,1.277406503,"Benue-Congo","S Africa",3.96232876712329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7967067205205,14.2226334023791,2.89037175789616,1.12457239033764,-1.9282632888542,16.331560514521,14.4032972228664,3.73766961828337,3.61091791264422,1.6094379124341,2.07944154167984,3.36729582998647,1.6094379124341,1.6094379124341,NA
"413","tsn","Niger-Congo","Bantoid","South Africa","Africa",NA,-24,26,19.2942666666667,39.3753333333333,33.5256666666667,5.5037,6.64416,13,NA,NA,NA,NA,-0.83925239,-1.235524376,-1.02309593,"Benue-Congo","S Africa",5.01086956521739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6125178003565,14.7138201945451,3.16758253048065,1.48478885953538,-3.23830862455904,15.3108498887973,12.0725412529057,NA,NA,NA,NA,NA,NA,NA,NA
"414","xho","Niger-Congo","Bantoid","South Africa","Africa","xhosa",-32,27,16.7594666666667,56.228,30.688,8.4,6.85818,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.63157894736842,NA,NA,NA,NA,5.6338127090301,NA,NA,NA,NA,NA,15.7282747565049,14.1061512493834,1.87180217690159,1.19442739148241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","zul","Niger-Congo","Bantoid","South Africa","Africa","zulu",-30,30,15.32806,69.6746,45.9506,8.84572,6.98061,20,0.235980046,0.069218512,0.192075448,0.187586204,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,-0.4846364,0.9579338,0.54663194,0.33997643,3858.811,15.2263876882436,14.1092907490378,2.30258509299405,1.29474360581546,NA,NA,NA,3.76120011569356,3.55534806148941,1.6094379124341,2.07944154167984,3.29583686600433,1.6094379124341,1.6094379124341,1.09861228866811
"416","cab","Arawakan","Arawakan","Honduras","North America","garifuna",15.67,-88,25.883125,143.3405,77.74775,10.25535,5.28324,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.71428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3645066598512,13.5040579698822,1.46633706879343,0.400335306478634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","kek","Mayan","Mayan","Guatemala","North America","kekchi",16,-89.83,22.9333333333333,216.569666666667,120.863666666667,10.9193666666667,5.62458,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.34166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2189896953374,13.5128502023318,2.39789527279837,0.398641882760039,NA,NA,NA,3.25809653802148,3.04452243772342,1.6094379124341,1.6094379124341,2.77258872223978,1.6094379124341,1.6094379124341,NA
"418","mop","Mayan","Mayan","Belize","North America","mopan",16.58,-88.67,24.71975,201.6265,122.162,11.3719,4.0404,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.60839472303,12.3966723437684,1.25276296849537,0.444333194993546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","abe","Algic","Algonquian","USA","North America","abenakiwestern",44,-72.25,NA,NA,NA,NA,1.69897,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.87179487179487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4935494050127,11.7407062476878,1.09861228866811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","alq","Algic","Algonquian","Canada","North America","algonquin",46,-77,5.3028,68.833,11.606,6,3.35698,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1309718730209,14.4361746762583,1.6094379124341,2.44948670455674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","ase","Sign Languages","","USA","North America","americansignlanguage",39,-78,11.3715,84.375,12.588,8.25,5,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18002190057092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","atj","Algic","Algonquian","Canada","North America","atikamekw",48,-74,1.3306,80.944,21.225,5,3.60152,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.09459459459459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2719997438602,12.9889256946746,1.09861228866811,2.46214966266538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","blc","Salishan","Bella Coola","Canada","North America","bellacoola",52.5,-126.67,NA,NA,NA,NA,1.69897,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.56578947368421,NA,NA,NA,NA,NA,-1.2345266,0.9579338,-0.7687792,-0.348457316,16137.59,8.42989086301344,10.6098717361281,0.693147180559945,NA,NA,NA,NA,3.43398720448515,3.3322045101752,1.09861228866811,1.94591014905531,3.04452243772342,1.09861228866811,1.09861228866811,NA
"424","bue","Beothuk","Beothuk","Canada","North America","beothuk",48,-57,NA,NA,NA,NA,1.69897,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","bla","Algic","Algonquian","USA","North America","blackfoot",50,-112.67,4.95,30.6875,16.658,5.5,3.70757,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.84210526315789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2470010882254,13.2841063058912,1.25276296849537,2.24308452669044,NA,NA,NA,3.2188758248682,2.56494935746154,2.484906649788,1.6094379124341,2.07944154167984,2.484906649788,1.94591014905531,NA
"426","crj","Algic","Algonquian","Canada","North America","creeswampy",51,-74,-0.8417,74.917,20.206,4,3.86368,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5933942357122,13.6578322466885,1.50407739677627,2.5757295038616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","chp","Na-Dene","Athapaskan","Canada","North America","chipewyan",59,-106,NA,NA,NA,NA,3.60206,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.22857142857143,NA,NA,NA,NA,NA,-0.4846364,1.79538213,0.54663194,0.619125875,16557,12.8680670791935,16.3356923267634,1.94591014905531,NA,NA,NA,NA,4.11087386417331,3.66356164612965,2.89037175789616,1.79175946922805,3.49650756146648,2.89037175789616,1.79175946922805,1.38629436111989
"428","coo","Salishan","Central Salish","Canada","North America","comox",50.17,-125,10.7,91.833,42.539,9,2.60206,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1183569673981,12.5847076916631,1.38629436111989,1.65580609836163,NA,NA,NA,3.73766961828337,3.61091791264422,1.6094379124341,2.39789527279837,3.25809653802148,1.6094379124341,1.6094379124341,NA
"429","crk","Algic","Algonquian","Canada","North America","creeplains",54,-110,4.1875,32.7085,22.2515,5,4.53275,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2345266,-1.5544112,-0.7687792,-1.185905651,16764.96,13.4499238793589,15.9575864652777,2.14006616349627,2.45925972782259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","crx","Na-Dene","Athapaskan","Canada","North America","carrier",53.75,-123.5,NA,NA,NA,NA,3.17609,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.57042253521127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8910604854064,13.9071996440606,1.38629436111989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","cay","Iroquoian","Northern Iroquoian","USA","North America","cayuga",42.75,-76.75,7.6167,75,16.348,7,1.69897,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.97435897435897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4744247253428,11.2839021617436,1.79175946922805,2.23796123488205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","dak","Siouan","Siouan","USA","North America","dakota",45,-93.5,4.0188,59.1585,29.919,5.75675,4.30867,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9519626810998,15.0153446094561,2.14006616349627,2.54965218074756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","fin","Uralic","Finnic","Finland","Europe","finnish",62,25,3.52955,49.994,17.6515,4.7619,6.71873,18,0.32625017,0.194536129,0.222199754,0.295408485,1.310688438,1.292243621,1.691374162,"Uralic","Inner Asia",4.5375,20.6,NA,NA,NA,2.78545150501672,1.3900889,-0.7169629,-0.7687792,-0.031884379,7737.948,16.549565973233,15.7774398554454,2.484906649788,2.24446857325837,-3.53044411513403,15.521111922426,11.990667822863,3.73766961828337,3.2188758248682,2.83321334405622,2.19722457733622,2.77258872223978,2.83321334405622,2.19722457733622,NA
"434","git","Penutian","Tsimshianic","Canada","North America","gitksan",55.33,-127.75,4.2,43.083,14.126,5,2.60206,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.76399557371753,12.2705955415457,1.09861228866811,2.17435391509696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","hax","Haida","Haida","Canada","North America","haida",53,-132,7.84443333333333,167.347,66.803,6.33333333333333,1.69897,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.82051282051282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2679792876952,12.9837233387931,0.693147180559945,1.5541084133448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","hei","Wakashan","Northern Wakashan","Canada","North America","heiltsuk",52,-127.5,8.025,359.667,146.522,7,2.47712,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.59301439178353,12.4276549787774,1.09861228866811,1.67160487364517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","has","Wakashan","Northern Wakashan","Canada","North America","haisla",54,-128.75,NA,NA,NA,NA,1.69897,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.08948247436075,10.0640320340938,1.09861228866811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","isl","Indo-European","Germanic","Iceland","Europe","icelandic",65,-17,NA,NA,NA,NA,5.37979,11,0.421573054,0.282954356,0.334867582,0.367043439,0.669476635,0.694863108,0.493838177,"Indo-European","Europe",5,NA,NA,NA,NA,3.8043143812709,NA,NA,NA,NA,NA,15.9309155907276,16.62707909896,0,NA,-3.33794907061278,12.5025595910686,9.16461052027001,3.66356164612965,3.13549421592915,2.77258872223978,2.30258509299405,2.56494935746154,2.77258872223978,2.07944154167984,NA
"439","ikt","Eskimo-Aleut","Eskimo-Aleut","Canada","North America","inuktitutrankininlet",63,-92,NA,NA,NA,NA,3.60206,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.30769230769231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7243769294546,16.6129087762072,2.07944154167984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","ike","Eskimo-Aleut","Eskimo-Aleut","Canada","North America","inuktitutsalluit",62,-76,NA,NA,NA,NA,4.14613,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.59722222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5332626494995,16.2737621813034,1.6094379124341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","esi","Eskimo-Aleut","Eskimo-Aleut","USA","North America","inupiaq",67,-161,NA,NA,NA,NA,3.90309,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.27631578947368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8134870776854,15.4717080028014,0.916290731874155,NA,NA,NA,NA,3.29583686600433,3.17805383034795,1.09861228866811,2.19722457733622,2.70805020110221,1.09861228866811,1.09861228866811,NA
"442","jam","Creoles and Pidgins","","Jamaica","North America","jamaicancreole",18.17,-77.25,24.7868333333333,126.797,65.0913333333333,10.303,6.50259,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.32666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6620111564511,13.4952042786041,0,-0.0669235853655744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","khm","Austro-Asiatic","Khmer","Cambodia","Asia","khmer",12.5,105,27.10125,149.439,117.4575,8.09721666666667,7.12309,8,0.329159327,0.250369492,0.321817381,0.294312806,NA,NA,NA,NA,NA,4.9625,NA,NA,NA,NA,NA,1.3900889,0.12048546,-0.7687792,0.247265066,11937.28,15.3527248141136,15.0385660245914,2.6149597780362,0.148649863756227,NA,NA,NA,3.73766961828337,3.04452243772342,3.04452243772342,2.07944154167984,2.56494935746154,2.89037175789616,2.07944154167984,NA
"444","gwi","Na-Dene","Athapaskan","USA","North America","kutchin",67,-146,NA,NA,NA,NA,2.86332,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.94285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9831564809627,13.3254813485702,0.693147180559945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","kut","Kutenai","Kutenai","USA","North America","kutenai",49.5,-116,6.3979,47.996,17.6485,4.8,1.69897,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.375,NA,NA,NA,NA,NA,-1.2345266,0.9579338,-0.7687792,-0.348457316,16871.28,12.2439487050418,12.9548449122059,1.50407739677627,2.1749789683889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","kwk","Wakashan","Northern Wakashan","Canada","North America","kwakwala",51,-127,8.3083,155.5,82.401,7,2.37107,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,NA,NA,NA,NA,NA,-0.4846364,1.79538213,-0.7687792,0.180655509,16250.85,9.76623495910975,14.0848351583798,1.38629436111989,1.41179152801841,NA,NA,NA,4.00733318523247,3.8286413964891,2.19722457733622,2.63905732961526,3.46573590279973,2.19722457733622,1.79175946922805,NA
"447","lil","Salishan","Interior Salish","Canada","North America","lillooet",50.75,-122,NA,NA,NA,NA,2.30103,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.71938440965974,13.0843478577136,1.38629436111989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","lkt","Siouan","Siouan","USA","North America","lakhota",43.83,-101.83,6.8052,35.317,25.226,5.7619,3.77815,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.56917631917632,NA,NA,NA,NA,NA,-0.4846364,0.9579338,-0.7687792,-0.098493936,18018.4,13.9366142962021,13.666468059137,1.6094379124341,2.45014265735166,NA,NA,NA,3.58351893845611,3.29583686600433,2.19722457733622,1.38629436111989,3.13549421592915,2.19722457733622,1.6094379124341,NA
"449","fcs","Sign Languages","","Canada","North America","languedessignesquebecoise",48,-75,0.9583,84.333,23.457,5,4.69897,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.50599929432723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","crg","Algic","Algonquian","Canada","North America","michif",52,-100.17,2.4333,37,25.753,5,2.99564,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.06306306306306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0192685855218,11.0418812945492,1.09861228866811,2.56742321802053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","mic","Algic","Algonquian","Canada","North America","micmac",45,-63,5.675,98.111,17.099,6,3.92993,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6058509855517,14.8138904559329,1.38629436111989,2.21241965627429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","moh","Iroquoian","Northern Iroquoian","USA","North America","mohawk",43.5,-74.25,5.7447,83.629,15.168,6.2727,3.52504,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.97142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.037322186914,13.2990323215765,2.19722457733622,2.34935416852004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","umu","Algic","Algonquian","USA","North America","munsee",41.5,-74.67,6.8167,82.417,13.977,6,1.69897,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.52564102564103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.00109972583097,11.3099153685756,1.6094379124341,2.26904899177459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","moe","Algic","Algonquian","Canada","North America","montagnais",52,-65,2.875,69.083,13.581,5,3.92855,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.65384615384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.972916636433,15.2140190223037,1.6094379124341,2.27560436466227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","ncg","Penutian","Tsimshianic","Canada","North America","nisgha",55,-130,NA,NA,NA,NA,2.8451,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.94116861950382,11.9972202376202,0.693147180559945,NA,NA,NA,NA,3.73766961828337,3.46573590279973,2.30258509299405,2.77258872223978,2.77258872223978,2.30258509299405,1.6094379124341,NA
"456","nsk","Algic","Algonquian","Canada","North America","naskapi",56,-70,NA,NA,NA,NA,3.07078,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.21794871794872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2712473068797,12.9855076080146,1.38629436111989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","noo","Wakashan","Southern Wakashan","Canada","North America","nuuchahnulth",49.67,-126.67,9.0917,264.917,132.409,9,2.30103,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2345266,1.79538213,-0.7687792,-0.06930787,16381.58,10.4635318200896,14.5123638623553,1.38629436111989,1.23579118771246,NA,NA,NA,3.85014760171006,3.61091791264422,2.30258509299405,2.07944154167984,3.36729582998647,2.30258509299405,1.6094379124341,NA
"458","ojg","Algic","Algonquian","Canada","North America","ojibwaeastern",46,-80,5.2667,90.333,22.564,6,4.41305,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.34615384615385,NA,NA,NA,NA,NA,-1.2345266,-0.7169629,-0.7687792,-0.906756206,18773.89,10.7589236361398,13.9533297448463,1.79175946922805,2.36425387536741,NA,NA,NA,3.29583686600433,2.77258872223978,2.39789527279837,1.09861228866811,2.56494935746154,2.39789527279837,1.09861228866811,NA
"459","ojs","Algic","Algonquian","Canada","North America","ojibwasevern",53,-90,-2.8333,49.833,24.624,4,3.90309,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.43589743589744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.060104232802,15.3271237116888,1.79175946922805,2.67967816104643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","oka","Salishan","Interior Salish","USA","North America","okanagan",49.5,-118.5,8.9556,29.667,11.961,2.6667,2.70927,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3111621244609,13.4050293904384,1.38629436111989,2.17938868142202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","one","Iroquoian","Northern Iroquoian","USA","North America","oneida",43,-75.67,7.3243,89.0095,13.8815,6.70835,2.39794,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.39473684210526,NA,NA,NA,NA,NA,-1.2345266,0.9579338,0.54663194,0.090013051,19237.46,10.633533040012,13.4526968100661,2.4423470353692,2.31230767514217,NA,NA,NA,3.09104245335832,2.30258509299405,2.484906649788,1.38629436111989,1.79175946922805,2.484906649788,1.38629436111989,NA
"462","ono","Iroquoian","Northern Iroquoian","USA","North America","onondaga",42.75,-76.17,8.225,82.5415,15.7425,7,1.81291,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.53846153846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0940872507743,11.0274832720353,1.70474809223843,2.29496110410787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","pot","Algic","Algonquian","USA","North America","potawatomi",44.5,-85,9.46155,80.4155,18.864,7.3314,1.69897,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.92105263157895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9631077685774,13.9976516818145,2.60268968544438,2.28487417654464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","psd","Sign Languages","","USA","North America","plainsindianssignlanguage",40,-100,10.4867,47.5,31.343,7,1.699,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.34823700466297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","pqm","Algic","Algonquian","USA","North America","passamaquoddymaliseet",45,-67,5.4847,91.8055,13.1175,6,3.2188,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.23529411764706,NA,NA,NA,NA,NA,-0.4846364,-0.7169629,0.54663194,-0.218322461,19389.8,10.8987373282091,12.7485364615052,1.38629436111989,2.28607962409216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","shs","Salishan","Interior Salish","Canada","North America",NA,52,-120,8.575,22.417,7.657,0,2.69897,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.825,NA,NA,NA,NA,NA,-0.4846364,1.79538213,-0.7687792,0.180655509,16477.86,11.3386911183589,14.7907329971304,2.19722457733622,2.22259988366745,NA,NA,NA,3.78418963391826,3.61091791264422,1.94591014905531,3.04452243772342,2.77258872223978,1.94591014905531,1.94591014905531,NA
"467","see","Iroquoian","Northern Iroquoian","USA","North America",NA,42.5,-77.5,9.9428,74.961,11.129,7.4896,2.24304,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.58552631578947,NA,NA,NA,NA,NA,-0.4846364,-1.5544112,-0.7687792,-0.935942272,19209.35,10.682296241089,13.7327684184341,2.60268968544438,2.23453106636859,NA,NA,NA,3.29583686600433,2.39789527279837,2.77258872223978,1.38629436111989,1.94591014905531,2.77258872223978,1.79175946922805,NA
"468","squ","Salishan","Central Salish","Canada","North America",NA,49.67,-123.17,NA,NA,NA,NA,1.69897,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.79487179487179,NA,NA,NA,NA,NA,-1.2345266,0.9579338,-0.7687792,-0.348457316,16535.56,7.80710329012598,11.3621025752356,1.09861228866811,NA,NA,NA,NA,3.61091791264422,3.40119738166216,1.94591014905531,1.6094379124341,3.2188758248682,1.94591014905531,1.38629436111989,NA
"469","srs","Na-Dene","Athapaskan","Canada","North America",NA,52.5,-116,NA,NA,NA,NA,1.69897,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.37142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0225142589578,11.2124958196959,1.6094379124341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","slk","Indo-European","Slavic","Slovakia","Europe",NA,49,20,6.1657,67.9971666666667,32.9391666666667,6.56818333333333,6.69993,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6201877088987,13.688852064197,2.52572864430826,2.04782831805911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","thp","Salishan","Interior Salish","Canada","North America",NA,49.75,-121.75,9.1167,103.333,66.677,5,2.77452,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1197676038289,13.5667491536568,1.6094379124341,2.07473046194972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
